Date,Close,Open,High,Low,Volume
04/08/1993,850.54,833.4,855.86,823,-
05/08/1993,849.3,853.71,863.94,842.72,-
06/08/1993,855.52,841.39,860.73,841.39,-
09/08/1993,885.27,866.65,887.45,861.34,-
10/08/1993,862.08,897.46,911.77,861.19,-
11/08/1993,883.02,862.4,883.02,861.78,-
12/08/1993,917.04,896.74,917.96,893.51,-
13/08/1993,947.26,929.42,947.78,922.4,-
16/08/1993,1023.87,969.9,1023.87,967.35,-
17/08/1993,974.11,1042.42,1042.47,973.48,-
18/08/1993,947.93,974.11,988.14,947.93,-
19/08/1993,968.51,944.58,980.43,944.47,-
20/08/1993,946.54,973,977.39,937.99,-
23/08/1993,893.23,933.72,937.3,888.68,-
24/08/1993,894.44,878.09,902.3,873.13,-
25/08/1993,911.4,904.74,921.21,904.74,-
26/08/1993,903.91,913.27,914.15,896,-
27/08/1993,894.59,903.47,903.77,886.3,-
30/08/1993,899.27,901.09,911.18,884.51,-
31/08/1993,895.68,895.76,909.72,893.99,-
01/09/1993,893.99,898.01,900.04,891.66,-
02/09/1993,901.39,894.27,901.39,893,-
03/09/1993,922.7,907.89,926.11,905.71,-
06/09/1993,947.53,940.46,947.53,933.74,-
07/09/1993,909.04,947.12,947.12,908.29,-
08/09/1993,909.13,907.98,918.26,896.56,-
09/09/1993,901.66,911.95,914.79,900.82,-
10/09/1993,903.56,887.83,908.91,887.65,-
13/09/1993,879.24,895.62,895.62,873.55,-
14/09/1993,876.62,875.14,879.93,865.61,-
15/09/1993,880.78,876.38,903.24,876.25,-
16/09/1993,875.08,885.02,885.79,874.35,-
17/09/1993,881.41,874.51,883.17,868.74,-
20/09/1993,875,875.97,878.23,865.74,-
21/09/1993,890.23,875.13,896.68,875.13,-
22/09/1993,881.24,891.05,892.32,881.04,-
23/09/1993,884.02,882.68,888.82,882.68,-
24/09/1993,875.81,873.16,915.06,864.38,-
27/09/1993,880.98,876.61,884.3,876.39,-
28/09/1993,898.15,886.11,898.15,883.92,-
29/09/1993,886.12,904.76,909.84,885.46,-
30/09/1993,890.27,887.13,896.58,883.55,-
04/10/1993,892.55,895.69,901.37,891.33,-
05/10/1993,885.86,894.37,896,885.04,-
06/10/1993,885.04,886.33,891.13,879.42,-
07/10/1993,887.62,887,934.4,880.99,-
08/10/1993,874.76,897.72,898.9,874.28,-
11/10/1993,868.38,873.94,879.61,866.89,-
12/10/1993,871.42,868.48,875.62,866.85,-
13/10/1993,859.7,874.36,879.29,854.79,-
14/10/1993,855.04,858.33,859.48,848.53,-
15/10/1993,856.92,855.67,862.54,854.97,-
18/10/1993,835.25,848.13,850.61,835.25,-
19/10/1993,839.6,839.2,846.39,836.77,-
20/10/1993,843.85,843.58,846.78,837.97,-
21/10/1993,832.25,846.25,846.43,831.87,-
22/10/1993,818.81,827.75,844.5,818.81,-
25/10/1993,784.97,792.78,797.48,774.54,-
26/10/1993,783.23,789.25,792.43,781.13,-
27/10/1993,778.33,787.79,789.41,776.41,-
28/10/1993,824.66,779.64,829.1,778.27,-
29/10/1993,814.74,834.51,834.79,809.8,-
01/11/1993,816.71,801.86,823.25,801.86,-
02/11/1993,812.67,821.85,824.49,810.81,-
03/11/1993,805.71,812.63,814.74,804.73,-
04/11/1993,804.26,804.66,806.66,793.32,-
05/11/1993,814.39,804.26,816.4,803.03,-
08/11/1993,836.99,833.26,836.99,819.09,-
09/11/1993,846.15,840.89,846.15,834.75,-
10/11/1993,833.17,848.45,856.77,828.66,-
11/11/1993,848.27,836.55,851.44,836.55,-
12/11/1993,865.97,858.2,868.91,858.2,-
15/11/1993,890.46,875.8,893.42,875.8,-
16/11/1993,880.33,890.92,891.43,876.61,-
17/11/1993,887.65,881.93,894.96,881.93,-
18/11/1993,903.07,895.69,903.28,892.41,-
19/11/1993,924.67,907.41,924.67,904.6,-
22/11/1993,949.77,924.67,954.35,898.49,-
23/11/1993,957.95,955.82,971.46,949.82,-
24/11/1993,953.23,955.24,963.62,945.43,-
25/11/1993,986.69,959.9,992.89,959.9,-
26/11/1993,965.39,986.69,1011.76,963.46,-
29/11/1993,972.96,968.44,974.85,956.34,-
30/11/1993,984.93,984.54,990.4,979.08,-
01/12/1993,974.8,993.67,993.74,971.49,-
02/12/1993,972.8,974.35,980.94,964.43,-
03/12/1993,980.67,975.65,982.1,970.1,-
06/12/1993,995.72,986.12,1004.01,979.72,-
07/12/1993,1022.34,1006.70,1022.34,1006.70,-
08/12/1993,1009.67,1044.85,1044.85,1004.02,-
09/12/1993,984.9,1016.78,1016.78,969.95,-
10/12/1993,978.57,986.02,994.48,957.65,-
13/12/1993,950.77,982.38,982.38,947.83,-
14/12/1993,925.2,942.01,953.67,914.95,-
15/12/1993,940.61,926.05,940.61,903.82,-
16/12/1993,908.08,941.43,948.36,908.08,-
17/12/1993,901.7,884.47,913.33,884.47,-
20/12/1993,783.79,823.77,836.04,750.46,-
21/12/1993,840.34,786.82,840.34,778.93,-
22/12/1993,821.19,837.54,852.63,819.68,-
23/12/1993,833.77,820.54,839.41,820.54,-
24/12/1993,834.39,841.66,845.07,828.81,-
27/12/1993,839.9,841.49,845.98,837.83,-
28/12/1993,839.57,851.38,854.65,836.17,-
29/12/1993,821.16,839.56,839.56,820.06,-
30/12/1993,826.23,819.14,835.21,816.36,-
31/12/1993,833.8,829.16,834.86,825.46,-
03/01/1994,833.9,833.9,833.9,833.9,-
04/01/1994,832.69,832.69,832.69,832.69,-
05/01/1994,846.98,846.98,846.98,846.98,-
06/01/1994,869.33,869.33,869.33,869.33,-
07/01/1994,879.64,879.64,879.64,879.64,-
10/01/1994,900.3,900.3,900.3,900.3,-
11/01/1994,891.79,891.79,891.79,891.79,-
12/01/1994,888.04,888.04,888.04,888.04,-
13/01/1994,897.46,897.46,897.46,897.46,-
14/01/1994,849.23,849.23,849.23,849.23,-
17/01/1994,859.28,859.28,859.28,859.28,-
18/01/1994,835.06,835.06,835.06,835.06,-
19/01/1994,807.5,807.5,807.5,807.5,-
20/01/1994,802.61,802.61,802.61,802.61,-
21/01/1994,812.88,812.88,812.88,812.88,-
24/01/1994,839.2,839.2,839.2,839.2,-
25/01/1994,815.89,815.89,815.89,815.89,-
26/01/1994,812.41,812.41,812.41,812.41,-
27/01/1994,818.6,818.6,818.6,818.6,-
28/01/1994,799.26,799.26,799.26,799.26,-
31/01/1994,770.25,770.25,770.25,770.25,-
01/02/1994,755.15,770.25,770.28,750.61,-
02/02/1994,772.2,753.1,772.2,753.1,-
03/02/1994,780.17,775.2,792.52,775.2,-
04/02/1994,797.88,784.05,797.88,782.34,-
14/02/1994,779.91,813.95,818.57,779.09,-
15/02/1994,772.76,775.85,777.42,761.64,-
16/02/1994,776.1,775.14,779.25,773.13,-
17/02/1994,768.59,773.67,773.99,763.81,-
18/02/1994,769.18,768.13,771.89,765.77,-
21/02/1994,754.41,769.94,769.94,752.56,-
22/02/1994,768.21,751.85,773.07,749.77,-
23/02/1994,759.73,758.52,769.95,757.21,-
24/02/1994,758.84,758.84,761.42,749.31,-
25/02/1994,787.45,787.42,787.67,765.45,-
28/02/1994,770.98,785.82,795.2,770.98,-
01/03/1994,757.3,771.52,775.68,756.63,-
02/03/1994,742.06,755.53,760.44,740.63,-
03/03/1994,734.45,742.06,745.42,728.15,-
04/03/1994,726.3,729.14,735.39,696.95,-
07/03/1994,718.4,720.5,720.78,713.69,-
08/03/1994,711.27,721.65,728.75,705.65,-
09/03/1994,716.11,715.87,722.04,710,-
10/03/1994,698.8,717.72,741.13,669.87,-
11/03/1994,717.36,700.32,717.95,694.32,-
14/03/1994,788.43,774.77,788.43,774.77,-
15/03/1994,772.76,800.76,800.76,772.76,-
17/03/1994,776.94,806.41,806.41,776.94,-
18/03/1994,765.55,776.94,781.5,752.72,-
21/03/1994,731.62,755.86,757.55,731.05,-
23/03/1994,725.21,739.38,740.28,723.89,-
24/03/1994,724.28,725.21,735.5,719.9,-
25/03/1994,719.06,724.28,736.79,714.92,-
28/03/1994,702.23,719.06,719.06,696.57,-
29/03/1994,706.91,702.23,710.91,700.79,-
30/03/1994,706.34,706.91,713.99,704.31,-
31/03/1994,704.46,706.34,713.24,701.32,-
01/04/1994,698.84,704.46,704.92,691.86,-
04/04/1994,694.38,698.84,700.11,692.71,-
05/04/1994,682.7,695.03,698.05,681.62,-
06/04/1994,679.74,682.75,683.38,675.57,-
07/04/1994,677.31,679.74,684.41,674.87,-
08/04/1994,678.86,677.31,680.48,675.42,-
11/04/1994,659.05,678.86,678.86,657.45,-
12/04/1994,665.61,659.05,665.75,652.8,-
13/04/1994,656.78,665.61,674.23,655.2,-
14/04/1994,636.08,651.82,654.57,634.58,-
15/04/1994,626.79,636.08,636.08,592.84,-
18/04/1994,604.15,612.37,615.13,597.81,-
19/04/1994,572.73,604.15,604.15,572.07,-
20/04/1994,540.24,572.73,572.73,537.01,-
21/04/1994,582.43,540.24,586.86,536.33,-
22/04/1994,566.07,582.43,598.8,563.76,-
25/04/1994,560.8,565.91,572.23,555.96,-
26/04/1994,579.72,572.01,579.72,566.79,-
27/04/1994,598.5,579.72,598.5,579.72,-
28/04/1994,599.63,598.5,615.41,593.91,-
29/04/1994,592.56,599.63,610.14,585.91,-
03/05/1994,605.77,591.39,605.78,589.2,-
04/05/1994,619.68,605.77,620.76,605.77,-
05/05/1994,590.92,619.68,619.68,585.3,-
06/05/1994,585.8,590.92,592.54,575.45,-
09/05/1994,581.7,585.21,588.19,577.07,-
10/05/1994,595.38,581.7,595.38,581.7,-
11/05/1994,591.18,595.38,606.72,590.6,-
12/05/1994,582.16,591.18,593.69,580.45,-
13/05/1994,590.39,585.42,590.43,575.43,-
16/05/1994,592.58,589.98,596.99,588.69,-
17/05/1994,592.05,592.3,594.81,589.65,-
18/05/1994,583.32,592.02,592.02,581.92,-
19/05/1994,590.53,578.8,590.64,577.09,-
20/05/1994,594.22,591.83,597.68,588.37,-
23/05/1994,587.65,594.59,597.01,586.43,-
24/05/1994,590.45,587.17,590.46,586.68,-
25/05/1994,586.76,591.75,592.45,585.59,-
26/05/1994,577.45,586.76,587.13,576.06,-
27/05/1994,573.36,577.45,577.45,566.52,-
30/05/1994,544.26,572.95,572.95,543.69,-
31/05/1994,556.26,545.81,556.27,541.66,-
01/06/1994,545.05,556.26,556.9,544.45,-
02/06/1994,546.58,543.3,548.08,543.14,-
03/06/1994,548.75,546.58,555.39,546.58,-
06/06/1994,542.96,548.67,549.53,541.02,-
07/06/1994,529.76,538.7,538.91,528,-
08/06/1994,533.55,529.76,535.32,522.87,-
09/06/1994,523,533.55,536.87,521.24,-
10/06/1994,514.54,523,523,512.19,-
13/06/1994,492.03,514.54,514.54,492.03,-
14/06/1994,490.75,492.03,497.21,487.37,-
15/06/1994,496.11,490.75,498.53,490.75,-
16/06/1994,506.36,496.11,506.41,495.07,-
17/06/1994,527.85,506.36,528.14,504.21,-
20/06/1994,502.43,527.85,530.8,500.64,-
21/06/1994,498.1,498.56,501.23,494.8,-
22/06/1994,505.18,498.1,509.1,498.1,-
23/06/1994,500.39,505.18,507.8,498.6,-
24/06/1994,492.33,500.39,500.49,490.88,-
27/06/1994,472.1,491.8,491.8,471.06,-
28/06/1994,469.95,472.1,472.93,468.81,-
29/06/1994,468.2,472.48,475.39,467.01,-
30/06/1994,469.29,466.34,470.73,458.78,-
01/07/1994,458.37,469.27,469.37,457.58,-
04/07/1994,438.58,458.37,458.37,438.49,-
05/07/1994,443.61,437.64,443.87,436.22,-
06/07/1994,431.71,443.61,445.05,430.83,-
07/07/1994,425.98,428.29,430.57,423.03,-
08/07/1994,437.76,426.24,437.82,425.91,-
11/07/1994,428.15,437.76,437.76,427.09,-
12/07/1994,429.21,428.15,431.15,427.4,-
13/07/1994,437.62,429.21,437.66,429.21,-
14/07/1994,431.8,437.62,440.55,431.39,-
15/07/1994,413.93,431.02,431.04,413.03,-
18/07/1994,398.96,413.93,413.93,397.46,-
19/07/1994,400.48,398.96,403.44,393.07,-
20/07/1994,393.87,400.48,402.49,393.24,-
21/07/1994,380.9,390.94,390.98,380.73,-
22/07/1994,363.73,380.9,380.9,362.78,-
25/07/1994,375.38,355.58,375.39,354.83,-
26/07/1994,388.75,376.76,388.75,372.26,-
27/07/1994,371.19,388.75,391.83,369.63,-
28/07/1994,339.81,371.19,371.19,339.41,-
29/07/1994,333.92,335.63,338.81,325.92,-
01/08/1994,445.64,394.87,448,378.24,-
02/08/1994,432.61,451.17,494.17,431.86,-
03/08/1994,522.98,432.55,523.03,432.55,-
04/08/1994,562.77,558.49,592.83,534.94,-
05/08/1994,683.04,579.48,683.04,579.47,-
08/08/1994,711.8,720.48,753.07,671.44,-
09/08/1994,621.5,705.44,705.44,608.69,-
10/08/1994,739.56,635.27,739.67,597.56,-
11/08/1994,689.31,754.3,768.53,684.28,-
12/08/1994,689.66,676.07,731.04,676.01,-
15/08/1994,665.88,689.66,690.75,654.91,-
16/08/1994,693.02,664.45,713.91,664.45,-
17/08/1994,725.04,693.06,725.07,693.03,-
18/08/1994,748.56,734.84,772.46,726.32,-
19/08/1994,713.85,748.56,760.02,707.45,-
22/08/1994,681.8,681.32,697.34,669.47,-
23/08/1994,714.61,692.6,714.66,673.44,-
24/08/1994,705.71,718.61,726.92,704.81,-
25/08/1994,722.23,704.47,724.16,704.47,-
26/08/1994,707.41,728.95,733.76,706.43,-
29/08/1994,710.68,712.93,716.09,706.88,-
30/08/1994,756.2,719.92,762.54,718.73,-
31/08/1994,785.33,771.24,787.09,761.42,-
01/09/1994,790.19,785.33,812.98,756.6,-
02/09/1994,830.18,796.7,830.19,796.69,-
05/09/1994,940.62,830.18,940.62,830.18,-
06/09/1994,1004.92,940.62,1007.34,936.97,-
07/09/1994,931.57,999.43,1016.55,922.29,-
08/09/1994,972.84,931.57,997.9,931.57,-
09/09/1994,962.53,972.84,997.51,950.83,-
12/09/1994,1019.97,962.53,1023.24,962.53,-
13/09/1994,1033.47,1035.84,1052.25,1025.62,-
14/09/1994,974.86,1040.95,1041.25,971.05,-
15/09/1994,972.54,986.32,990.74,930.95,-
16/09/1994,978.99,983.19,992.38,954.09,-
19/09/1994,927.62,944.26,969.72,926.26,-
20/09/1994,914.39,922.79,933.07,897.91,-
21/09/1994,969.02,928.76,969.04,928.76,-
22/09/1994,918.44,974.22,974.22,915.46,-
23/09/1994,867.65,908.75,912.84,866.37,-
26/09/1994,880.69,856.17,884.06,844.27,-
27/09/1994,870.15,880.69,886.6,865.47,-
28/09/1994,912.38,881.02,913.38,881.01,-
29/09/1994,839.37,921.82,922.01,823.36,-
30/09/1994,791.15,811.15,833.96,789.48,-
05/10/1994,706.42,791.11,791.11,682.17,-
06/10/1994,660.5,731.64,735.02,660.45,-
07/10/1994,738.03,638.32,759.67,547.26,-
10/10/1994,698.93,678.01,727.51,667.73,-
11/10/1994,705.07,711.8,721.42,700.14,-
12/10/1994,711.01,712.39,725.48,706.5,-
13/10/1994,635.38,708.7,708.7,634.68,-
14/10/1994,663.75,608.06,666.81,593.52,-
17/10/1994,616.34,663.75,663.75,615.84,-
18/10/1994,624.52,625.5,629.61,619.14,-
19/10/1994,652.89,631.34,653.77,631.34,-
20/10/1994,718.99,674.89,719,674.89,-
21/10/1994,712.71,730.97,746.56,706.28,-
24/10/1994,785.85,741.05,785.9,735.04,-
25/10/1994,744.49,785.85,794.58,738.36,-
26/10/1994,686.31,727.95,730.69,683.56,-
27/10/1994,703.67,682.02,703.72,678.39,-
28/10/1994,677.4,691.51,702.61,676.2,-
31/10/1994,654.98,648.24,664.93,643.63,-
01/11/1994,673.79,664.56,675.63,657.46,-
02/11/1994,667.87,667.14,672.12,663.82,-
03/11/1994,717.36,675.32,722.39,675.32,-
04/11/1994,666.78,718.99,718.99,664.95,-
07/11/1994,674.68,649.59,678.46,648.68,-
08/11/1994,709.69,707.27,735.23,698.14,-
09/11/1994,723.91,691.98,724.73,691.26,-
10/11/1994,711.68,739.58,741.86,710.3,-
11/11/1994,731.16,719.69,731.17,708.07,-
14/11/1994,733.4,735.19,739.46,725.84,-
15/11/1994,705.43,717.36,724.3,705.4,-
16/11/1994,706.63,704.93,712.33,694.22,-
17/11/1994,697.17,707.15,709.75,696.92,-
18/11/1994,698.81,697.17,698.85,685.69,-
21/11/1994,699.1,695.75,703.59,694,-
22/11/1994,692.39,702.04,705.2,690.51,-
23/11/1994,679.61,692.39,692.39,676.49,-
24/11/1994,678.02,674.83,683.96,674.8,-
25/11/1994,685.33,690.04,694.97,684.09,60.33M
28/11/1994,681.49,683.83,683.83,677.97,23.03M
29/11/1994,687.55,671.7,687.57,671.04,31.59M
30/11/1994,683.59,687.03,689.96,682.81,35.10M
01/12/1994,682.3,683.38,684.72,679.99,20.85M
02/12/1994,677.91,685.24,685.33,677.58,65.04M
05/12/1994,663.13,677.82,677.82,662.78,27.54M
06/12/1994,653.98,657,658.22,648.75,31.00M
07/12/1994,652.85,653.98,658.51,651.39,18.24M
08/12/1994,643.86,652.85,654.63,643.28,18.95M
09/12/1994,640.67,639.75,647.48,636.02,27.64M
12/12/1994,620.47,640.52,640.52,620.46,22.91M
13/12/1994,636.66,632.69,639.88,621.8,33.33M
14/12/1994,625.21,633.04,633.04,624.43,21.80M
15/12/1994,666.68,626.44,669.28,626.44,82.44M
16/12/1994,680.23,661.37,693.59,658.2,190.01M
19/12/1994,653.37,684.62,685.3,653.3,87.22M
20/12/1994,667.94,660.25,674.64,654.88,127.25M
21/12/1994,672.47,667.94,691.65,665.79,262.56M
22/12/1994,673.48,672.47,676.02,658.19,172.55M
23/12/1994,677.84,673.95,695.22,673.95,326.80M
26/12/1994,675.88,684.81,688.52,674.97,150.80M
27/12/1994,660.88,675.88,681.1,660.15,146.91M
28/12/1994,649.59,660.88,662.94,648.3,81.19M
29/12/1994,645.06,649.59,658.25,642.29,78.13M
30/12/1994,647.87,648.05,651.3,643.09,54.34M
03/01/1995,639.88,637.73,647.54,630.52,18.07M
04/01/1995,653.81,641.89,655.49,639.62,30.69M
05/01/1995,646.89,653.81,657.45,645.82,30.15M
06/01/1995,640.76,642.74,643.83,636.34,35.38M
09/01/1995,626,637.52,637.52,625.03,39.85M
10/01/1995,610.3,626,626,607.06,45.05M
11/01/1995,613.13,610.3,615.23,606.92,24.50M
12/01/1995,602.12,612.8,615.44,601.2,24.24M
13/01/1995,597.84,597.32,601.07,593.87,29.22M
16/01/1995,588.85,591.06,591.33,584.88,26.30M
17/01/1995,587.94,593.05,594.9,586.6,20.35M
18/01/1995,593.64,587.94,593.65,587.08,17.70M
19/01/1995,571.72,592.24,593.05,571.43,23.82M
20/01/1995,571.24,566.8,578.52,559.68,27.00M
23/01/1995,553.46,571.24,571.24,553.14,19.91M
24/01/1995,547.57,552.77,559.31,547.39,24.85M
25/01/1995,555.77,550.27,558.44,550.27,24.13M
26/01/1995,553.11,553.89,555.24,551.66,18.28M
27/01/1995,562.59,552.96,564.52,552.95,23.12M
06/02/1995,533.72,559.78,559.78,532.93,17.00M
07/02/1995,532.49,532.11,536.62,524.43,13.05M
08/02/1995,533.75,533.09,537.55,531.21,11.40M
09/02/1995,553.36,536.06,553.38,536.06,25.05M
10/02/1995,541.37,548.77,558.9,540.64,32.88M
13/02/1995,548.84,541.37,550.21,537.11,19.70M
14/02/1995,548.11,549.76,552.35,542.18,15.06M
15/02/1995,542.84,547.83,548.53,542.51,11.40M
16/02/1995,538.37,542.26,542.83,537.21,13.64M
17/02/1995,533.76,537.87,537.99,532.67,38.57M
20/02/1995,534.96,533.76,540.85,533.76,12.63M
21/02/1995,541.14,536.08,541.14,535.99,11.71M
22/02/1995,594.63,541.21,594.64,541.21,96.52M
23/02/1995,589.13,584.5,608.25,573.41,133.66M
24/02/1995,558.43,591.91,594.66,555.41,87.92M
27/02/1995,561.27,584.02,590.88,559.08,74.00M
28/02/1995,549.26,558.42,558.42,544.06,33.98M
01/03/1995,556.96,548.91,559.48,545.74,29.81M
02/03/1995,560.85,557.5,564.64,553.58,36.50M
03/03/1995,577.22,562.3,580.27,562.3,88.18M
06/03/1995,616.3,577.22,616.47,577.22,158.26M
07/03/1995,632.96,614.74,635.01,597.45,251.38M
08/03/1995,620.81,632.96,638.98,616.85,215.34M
09/03/1995,605.59,620.81,624.2,604.93,162.39M
10/03/1995,586.29,605.59,605.59,583.74,92.83M
13/03/1995,586.23,596.65,596.99,583.39,55.92M
14/03/1995,588.24,586.23,599.8,586.21,71.95M
15/03/1995,572.6,588.24,591.48,568.64,66.87M
16/03/1995,579.88,570.51,579.94,569.18,49.51M
17/03/1995,593.52,579.62,593.83,577.96,79.82M
20/03/1995,585.45,593.52,604.95,585.35,89.51M
21/03/1995,591.95,581.79,593.08,581.43,40.67M
22/03/1995,613.7,591.95,613.7,591.95,102.63M
23/03/1995,611.13,617.55,620.22,609.24,137.59M
24/03/1995,611.77,609.9,613.59,600.54,73.58M
27/03/1995,629.36,619.35,631.65,619.35,149.41M
28/03/1995,626.54,625.57,631.81,624.45,102.58M
29/03/1995,637.14,624.85,637.16,615.45,85.17M
30/03/1995,630.93,641.36,644.71,630.28,164.87M
31/03/1995,646.91,629.93,647.77,627.27,120.08M
03/04/1995,656.65,650.98,660.53,647.45,1.29
04/04/1995,660.16,652.43,660.73,650.88,132.76M
05/04/1995,649.7,658.45,664.9,649.65,139.26M
06/04/1995,659.06,645.14,659.06,641.84,121.62M
07/04/1995,673.72,663.45,677.52,662.78,220.05M
10/04/1995,667.39,673.7,680.73,665.39,264.62M
11/04/1995,641.08,661.01,664.81,640.58,354.15M
12/04/1995,644.74,633.81,649.21,632.72,161.98M
13/04/1995,632.76,647.21,650.98,632.76,143.62M
14/04/1995,640.04,630.72,640.52,627.02,102.21M
17/04/1995,631.26,640.11,642.79,628.66,51.85M
18/04/1995,625.52,631.26,634.08,625.16,57.64M
19/04/1995,631.5,626.36,631.59,626.36,70.81M
20/04/1995,645.2,631.5,645.24,631.5,109.24M
21/04/1995,635.99,646.9,649.17,635.71,134.06M
24/04/1995,619.73,637.82,637.82,618.12,97.71M
25/04/1995,619.84,617.01,621.53,615.39,42.93M
26/04/1995,601.83,621.12,622.89,601.78,94.14M
27/04/1995,573.3,601.81,601.81,548.75,123.66M
28/04/1995,579.93,577.43,582.04,572.4,58.22M
02/05/1995,579.05,577.95,580.28,575.02,79.25M
03/05/1995,580.38,579.05,586.23,579.05,48.25M
04/05/1995,571.2,578.08,578.08,568.13,48.05M
05/05/1995,574.17,569.52,577.46,569.52,41.88M
08/05/1995,571.51,573.12,574.99,568.7,30.02M
09/05/1995,578.5,572.1,579.55,572.1,24.33M
10/05/1995,565.14,577.75,580.7,564.86,33.19M
11/05/1995,568.06,572.06,572.12,566.42,19.22M
12/05/1995,584.84,567.89,593.26,567.89,106.45M
15/05/1995,582.04,583.97,583.97,578.64,30.41M
16/05/1995,578.85,581.77,584.41,578.19,22.33M
17/05/1995,582.88,578.84,582.96,577.15,15.12M
18/05/1995,763.51,741.81,770.82,682.01,1.01
19/05/1995,855.81,768.82,855.81,761.38,980.02M
22/05/1995,897.42,919.75,926.41,870.79,1.21
23/05/1995,750.3,791.74,833.69,749.83,840.92M
24/05/1995,741.93,761.16,769.52,720.95,338.16M
25/05/1995,696.84,742.57,748.17,696.84,252.52M
26/05/1995,727.62,696.84,782.39,672.35,390.13M
29/05/1995,710.59,717.38,718.49,698.76,114.12M
30/05/1995,711,712.26,725.71,704.52,126.92M
31/05/1995,700.51,710.75,710.75,690.7,81.57M
01/06/1995,708.67,703.72,708.67,702.08,90.70M
02/06/1995,716.82,708.57,722.28,708.57,113.21M
05/06/1995,691.64,716.69,718.28,691.49,118.70M
06/06/1995,689.13,678.37,690.66,675.79,68.30M
07/06/1995,716.45,688.59,716.54,686.9,80.33M
08/06/1995,695.93,716.45,722.2,693.49,214.32M
09/06/1995,702.62,695.93,709.06,695.65,133.75M
12/06/1995,698.72,696.65,701.89,690.43,194.42M
13/06/1995,698.94,698.72,703.04,696.83,118.84M
14/06/1995,689.22,698.94,701.73,684.88,110.36M
15/06/1995,646.85,685.45,685.45,640.55,231.71M
16/06/1995,646.54,646.85,655.01,636.24,98.29M
19/06/1995,638.96,637.57,641.65,634.91,71.41M
20/06/1995,640.65,638.96,647.32,638.96,77.95M
21/06/1995,651.81,640.24,651.81,640.24,85.90M
22/06/1995,644.47,651.73,653.92,642.58,106.36M
23/06/1995,650.14,643.41,650.83,643.41,85.59M
26/06/1995,653.4,650.91,654.71,647.8,82.06M
27/06/1995,649.93,652.95,659.72,648.88,138.61M
28/06/1995,647.64,649.28,649.41,643.59,79.21M
29/06/1995,643.92,647.64,650.28,641.57,79.95M
30/06/1995,630.58,641.6,641.6,625.95,191.77M
03/07/1995,613.18,623.13,623.13,613.02,126.03M
04/07/1995,620.62,612.24,620.64,610.74,90.84M
05/07/1995,636.02,624.02,637.35,623.99,115.74M
06/07/1995,637.76,636.02,650.58,631.33,204.09M
07/07/1995,666.78,636.02,666.78,636.02,306.61M
10/07/1995,666.24,669.07,670.52,659.89,340.95M
11/07/1995,649.19,668.75,669.86,648.82,224.60M
12/07/1995,648.91,649.19,652.82,645.85,113.43M
13/07/1995,656.31,648.91,656.31,648.91,158.82M
14/07/1995,652.8,656.31,662.39,652.45,176.64M
17/07/1995,695.45,651.95,700.61,651.67,461.88M
18/07/1995,715.47,693.96,715.47,686.06,669.30M
19/07/1995,690.98,715.4,723.37,689.12,669.83M
20/07/1995,690.3,686.56,696.87,681.38,276.32M
21/07/1995,693.56,690.3,699.03,686.74,287.60M
24/07/1995,709.92,699.84,716.07,699.84,858.24M
25/07/1995,703.58,709.72,712.08,699.46,467.74M
26/07/1995,691.11,703.29,712.69,690.79,370.54M
27/07/1995,697.72,686.9,697.72,686.9,224.70M
28/07/1995,695.42,699.85,702.61,692.81,323.09M
31/07/1995,695.55,699.6,701.91,692.68,232.41M
01/08/1995,715.4,697.22,717.85,688.65,319.42M
02/08/1995,699.99,721.14,733,699.96,454.48M
03/08/1995,703.44,699.4,706.53,698.72,181.71M
04/08/1995,709.8,703.44,712.34,703.44,257.03M
07/08/1995,718.08,708.74,718.08,708.74,268.90M
08/08/1995,712.53,724.79,728.07,709.34,356.62M
09/08/1995,717.4,711.79,716.2,705.07,362.32M
10/08/1995,735.14,718.75,741.35,714.87,855.84M
